amount,log_amount,amount_vs_user_avg,is_high_amount,is_very_high_amount,is_extreme_amount,transactions_last_1h,transactions_last_24h,is_velocity_spike_1h,is_velocity_spike_24h,velocity_ratio,distance_from_home_km,is_international,distance_risk,international_far,hour_of_day,day_of_week,is_late_night,is_business_hours,is_weekend,card_present,merchant_risk_score,is_high_risk_merchant,online_international,failed_attempts,has_failed_attempts,many_failed_attempts,device_match,unknown_device,manual_risk_score,is_fraud
330.57,5.803838948722121,0.716,0,0,0,1,1,0,0,24.0,30.97,0,1,0,18,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
210.41,5.353799376007041,0.767,0,0,0,1,1,0,0,24.0,27.7,0,1,0,18,4,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
258.48,5.558679628344855,0.995,0,0,0,1,1,0,0,24.0,21.39,0,1,0,19,4,0,0,0,0,2,0,0,1,1,0,1,0,0.0,0
299.49,5.705414475551326,1.297,0,0,0,1,1,0,0,24.0,22.72,0,1,0,19,4,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
105.6,4.669083511731744,0.867,0,0,0,1,1,0,0,24.0,37.57,0,1,0,19,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
450.32,6.112176622270245,1.483,1,0,0,1,1,0,0,24.0,34.22,0,1,0,19,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
448.81,6.108825271381242,0.907,1,0,0,1,1,0,0,24.0,10.68,0,1,0,20,4,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
9.0,2.302585092994046,0.353,0,0,0,1,1,0,0,24.0,33.38,0,1,0,20,4,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
88.92,4.498920386145381,2.048,0,0,0,1,1,0,0,24.0,25.12,0,1,0,20,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
127.61,4.856784569277996,0.35,0,0,0,1,1,0,0,24.0,20.26,0,1,0,20,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
610.41,6.415767765227459,1.396,1,0,0,1,1,0,0,24.0,25.94,0,1,0,20,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
137.85,4.933394213752808,1.225,0,0,0,1,1,0,0,24.0,17.28,0,1,0,21,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
201.7,5.311727053457954,1.596,0,0,0,1,1,0,0,24.0,20.2,0,1,0,21,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
131.56,4.887035373118308,0.427,0,0,0,1,1,0,0,24.0,24.78,0,1,0,21,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
31.39,3.477849733183238,0.152,0,0,0,1,1,0,0,24.0,4.54,0,0,0,21,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
291.33,5.677883301130512,1.275,0,0,0,1,1,0,0,24.0,39.51,0,1,0,22,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
53.94,4.006241680667128,0.727,0,0,0,1,1,0,0,24.0,16.21,0,1,0,22,4,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
355.62,5.8766707891059005,1.758,0,0,0,1,1,0,0,24.0,34.46,0,1,0,22,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
461.9,6.137511048037225,0.977,1,0,0,1,1,0,0,24.0,32.72,0,1,0,22,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
295.41,5.691743631044445,1.751,0,0,0,1,1,0,0,24.0,19.43,0,1,0,22,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
13.47,2.6720775406433925,0.216,0,0,0,1,1,0,0,24.0,28.31,0,1,0,23,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
445.53,6.101506587309177,1.052,1,0,0,1,1,0,0,24.0,2.36,0,0,0,23,4,0,0,0,0,2,0,0,0,0,0,0,1,0.0968,0
24.46,3.2371085931292605,0.707,0,0,0,1,1,0,0,24.0,30.95,0,1,0,23,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
250.25,5.526448459373285,0.635,0,0,0,1,1,0,0,24.0,24.05,0,1,0,23,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
390.0,5.968707559985366,1.066,0,0,0,1,1,0,0,24.0,27.5,0,1,0,23,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
425.21,6.054932182552095,1.279,1,0,0,1,1,0,0,24.0,27.13,0,1,0,0,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
142.42,4.965777388454429,1.413,0,0,0,1,2,0,0,12.0,13.48,0,1,0,0,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
524.61,6.264559492864602,1.249,1,0,0,1,1,0,0,24.0,22.68,0,1,0,0,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
447.79,6.106555072320319,1.425,1,0,0,1,1,0,0,24.0,28.05,0,1,0,0,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
246.31,5.510642610426367,1.303,0,0,0,1,1,0,0,24.0,24.61,0,1,0,1,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
57.08,4.06182137051654,1.651,0,0,0,1,2,0,0,12.0,16.01,0,1,0,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0.0968,0
31.52,3.4818552846796096,1.246,0,0,0,1,2,0,0,12.0,26.34,0,1,0,1,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
133.0,4.897839799950911,1.339,0,0,0,1,1,0,0,24.0,9.35,0,0,0,1,5,0,0,1,0,1,0,0,1,1,0,0,1,0.0968,0
63.11,4.160600357999166,1.425,0,0,0,1,1,0,0,24.0,19.48,0,1,0,1,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
311.76,5.745436123256313,0.938,0,0,0,1,2,0,0,12.0,34.74,0,1,0,2,5,1,0,1,1,2,0,0,1,1,0,0,1,0.2258,0
122.53,4.816484041548723,1.813,0,0,0,1,1,0,0,24.0,22.79,0,1,0,2,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
333.59,5.812905901674555,1.072,0,0,0,1,1,0,0,24.0,20.46,0,1,0,2,5,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
407.24,6.011855236755716,0.836,1,0,0,1,2,0,0,12.0,14.79,0,1,0,2,5,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
500.2,6.217005223021913,1.738,1,0,0,1,1,0,0,24.0,38.48,0,1,0,3,5,1,0,1,1,1,0,0,1,1,0,1,0,0.129,0
177.89,5.1867710918031245,0.807,0,0,0,1,1,0,0,24.0,25.7,0,1,0,3,5,1,0,1,0,2,0,0,0,0,0,1,0,0.129,0
145.29,4.985590952989995,0.907,0,0,0,1,1,0,0,24.0,11.67,0,1,0,3,5,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
24.12,3.223664341599998,0.792,0,0,0,1,2,0,0,12.0,39.11,0,1,0,3,5,1,0,1,0,1,0,0,1,1,0,1,0,0.129,0
183.64,5.218407983319735,1.098,0,0,0,1,1,0,0,24.0,18.33,0,1,0,3,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
30.64,3.4544221428994533,0.185,0,0,0,1,1,0,0,24.0,28.78,0,1,0,4,5,1,0,1,1,1,0,0,0,0,0,0,1,0.2258,0
68.63,4.2431955089544555,0.418,0,0,0,1,1,0,0,24.0,36.8,0,1,0,4,5,1,0,1,1,1,0,0,1,1,0,1,0,0.129,0
320.15,5.7719083037038015,1.503,0,0,0,1,1,0,0,24.0,32.89,0,1,0,4,5,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
14.53,2.7427736371605955,0.403,0,0,0,1,1,0,0,24.0,27.44,0,1,0,4,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
57.19,4.063713518668578,1.583,0,0,0,1,1,0,0,24.0,17.87,0,1,0,4,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
709.59,6.566095610873215,1.596,1,1,0,1,1,0,0,24.0,27.5,0,1,0,5,5,1,0,1,1,1,0,0,0,0,0,0,1,0.2258,0
123.91,4.827593477977818,0.62,0,0,0,1,1,0,0,24.0,34.43,0,1,0,5,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
172.56,5.15652336093015,0.412,0,0,0,1,1,0,0,24.0,35.95,0,1,0,5,5,1,0,1,0,1,0,0,0,0,0,0,1,0.2258,0
286.28,5.660457349917827,1.132,0,0,0,1,1,0,0,24.0,36.18,0,1,0,5,5,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
255.92,5.548764752389592,1.345,0,0,0,1,1,0,0,24.0,26.17,0,1,0,6,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
381.96,5.947930545084254,0.818,0,0,0,1,1,0,0,24.0,21.58,0,1,0,6,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
2.23,1.172482137234565,0.024,0,0,0,1,1,0,0,24.0,30.43,0,1,0,6,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
175.55,5.173604122374395,0.514,0,0,0,1,2,0,0,12.0,30.64,0,1,0,6,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
179.87,5.1977785411694235,0.816,0,0,0,1,2,0,0,12.0,16.66,0,1,0,6,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
190.89,5.256922291181651,1.204,0,0,0,1,1,0,0,24.0,14.08,0,1,0,6,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
243.72,5.500114699842648,0.604,0,0,0,1,1,0,0,24.0,12.65,0,1,0,7,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
23.83,3.2120525995200753,1.153,0,0,0,1,1,0,0,24.0,21.05,0,1,0,7,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
212.78,5.3649474488457995,0.846,0,0,0,1,1,0,0,24.0,10.93,0,1,0,7,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
208.05,5.342573457802574,0.789,0,0,0,1,1,0,0,24.0,27.86,0,1,0,7,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
135.45,4.9159582471543475,0.349,0,0,0,1,1,0,0,24.0,9.45,0,0,0,8,5,0,0,1,0,1,0,0,0,0,0,0,1,0.0968,0
56.47,4.05126307251965,1.609,0,0,0,1,1,0,0,24.0,19.65,0,1,0,8,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
486.02,6.188305190001139,0.993,1,0,0,1,1,0,0,24.0,30.62,0,1,0,8,5,0,0,1,0,2,0,0,1,1,0,1,0,0.0,0
21.48,3.1126260250254902,0.378,0,0,0,1,1,0,0,24.0,24.65,0,1,0,8,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
116.79,4.768903377970693,0.52,0,0,0,1,1,0,0,24.0,26.59,0,1,0,9,5,0,1,1,1,1,0,0,1,1,0,1,0,0.0,0
148.37,5.006426449322201,0.513,0,0,0,1,1,0,0,24.0,15.06,0,1,0,9,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
240.03,5.484921407071298,1.083,0,0,0,1,1,0,0,24.0,28.09,0,1,0,9,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
81.43,4.411949448325136,1.291,0,0,0,1,1,0,0,24.0,21.62,0,1,0,9,5,0,1,1,1,1,0,0,1,1,0,0,1,0.0968,0
25.88,3.2913825156549485,0.717,0,0,0,1,2,0,0,12.0,8.6,0,0,0,9,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
146.57,4.994302639475358,0.342,0,0,0,1,1,0,0,24.0,31.1,0,1,0,10,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
372.25,5.9222484364192995,1.587,0,0,0,1,1,0,0,24.0,19.97,0,1,0,10,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
522.72,6.2609571903595524,1.604,1,0,0,1,1,0,0,24.0,27.96,0,1,0,10,5,0,1,1,0,1,0,0,1,1,0,1,0,0.0,0
793.42,6.6776122886476825,1.676,1,1,0,1,1,0,0,24.0,12.36,0,1,0,10,5,0,1,1,1,2,0,0,0,0,0,1,0,0.0,0
207.62,5.340514415247825,0.939,0,0,0,1,1,0,0,24.0,18.51,0,1,0,10,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
26.24,3.3046864812813115,0.296,0,0,0,1,1,0,0,24.0,22.84,0,1,0,11,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
350.49,5.862181261343891,0.957,0,0,0,1,1,0,0,24.0,18.74,0,1,0,11,5,0,1,1,1,2,0,0,0,0,0,0,1,0.0968,0
10.16,2.412335956953165,0.082,0,0,0,1,1,0,0,24.0,26.86,0,1,0,11,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
49.28,3.917607383722047,0.697,0,0,0,1,1,0,0,24.0,23.37,0,1,0,11,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
588.53,6.379325609267785,1.235,1,0,0,1,2,0,0,12.0,10.67,0,1,0,12,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
199.05,5.298567335303244,0.853,0,0,0,1,1,0,0,24.0,21.66,0,1,0,12,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
395.09,5.98164145815922,1.255,1,0,0,1,1,0,0,24.0,19.76,0,1,0,12,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
419.39,6.041182851850236,0.847,1,0,0,1,1,0,0,24.0,9.81,0,0,0,12,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
506.57,6.229634632438815,1.848,1,0,0,1,2,0,0,12.0,11.71,0,1,0,12,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
55.58,4.035655565873421,1.073,0,0,0,1,1,0,0,24.0,20.51,0,1,0,13,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
48.95,3.9110225050945626,0.278,0,0,0,10,46,1,1,5.217,6.22,0,0,0,13,5,0,1,1,0,5,1,0,8,1,1,0,1,0.5161,1
691.83,6.540784658851114,1.41,1,0,0,1,1,0,0,24.0,21.44,0,1,0,13,5,0,1,1,1,2,0,0,0,0,0,1,0,0.0,0
294.2,5.687653092726317,0.969,0,0,0,1,1,0,0,24.0,12.82,0,1,0,13,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
573.87,6.35414392827932,1.178,1,0,0,1,1,0,0,24.0,29.69,0,1,0,14,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
225.6,5.423186348593906,0.513,0,0,0,1,1,0,0,24.0,25.04,0,1,0,14,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
634.81,6.454899776569436,1.347,1,0,0,1,1,0,0,24.0,29.47,0,1,0,14,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
280.03,5.638461425200972,0.578,0,0,0,1,1,0,0,24.0,32.39,0,1,0,14,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
91.31,4.52515247800206,0.279,0,0,0,1,1,0,0,24.0,33.91,0,1,0,14,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
546.03,6.304503645525018,1.133,1,0,0,1,1,0,0,24.0,13.64,0,1,0,15,5,0,1,1,1,2,0,0,0,0,0,1,0,0.0,0
76.14,4.345621952780082,1.025,0,0,0,1,1,0,0,24.0,21.45,0,1,0,15,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
486.87,6.190048976921489,0.986,1,0,0,1,1,0,0,24.0,15.81,0,1,0,15,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
518.24,6.252366204024794,1.624,1,0,0,1,1,0,0,24.0,24.8,0,1,0,15,5,0,1,1,0,2,0,0,1,1,0,1,0,0.0,0
564.56,6.337816390723639,1.419,1,0,0,1,1,0,0,24.0,17.23,0,1,0,16,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
393.29,5.977086679162027,1.296,0,0,0,1,2,0,0,12.0,10.93,0,1,0,16,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
138.47,4.937849524370603,1.317,0,0,0,1,1,0,0,24.0,22.93,0,1,0,16,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
174.79,5.1692901008118,1.348,0,0,0,1,1,0,0,24.0,25.11,0,1,0,16,5,0,1,1,1,2,0,0,0,0,0,1,0,0.0,0
70.41,4.268437915561019,1.537,0,0,0,1,1,0,0,24.0,33.87,0,1,0,16,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
496.08,6.208750978937794,1.198,1,0,0,1,1,0,0,24.0,16.8,0,1,0,16,5,0,1,1,1,2,0,0,0,0,0,1,0,0.0,0
59.51,4.10280864063423,1.322,0,0,0,1,1,0,0,24.0,38.22,0,1,0,17,5,0,1,1,1,1,0,0,1,1,0,0,1,0.0968,0
348.99,5.857904582646717,1.344,0,0,0,1,2,0,0,12.0,8.5,0,0,0,17,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
409.33,6.0169617140065,1.373,1,0,0,1,1,0,0,24.0,26.08,0,1,0,17,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
325.28,5.78775590843238,1.286,0,0,0,1,2,0,0,12.0,22.9,0,1,0,17,5,0,1,1,1,2,0,0,0,0,0,1,0,0.0,0
155.57,5.053503194323431,1.381,0,0,0,1,1,0,0,24.0,23.55,0,1,0,18,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
90.58,4.5172129072289495,1.342,0,0,0,1,1,0,0,24.0,17.14,0,1,0,18,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
95.35,4.567987394860375,0.787,0,0,0,1,1,0,0,24.0,18.44,0,1,0,18,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
213.76,5.3695211255543684,0.701,0,0,0,1,1,0,0,24.0,24.13,0,1,0,18,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
459.85,6.133072610439673,1.412,1,0,0,1,1,0,0,24.0,6.41,0,0,0,18,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
302.64,5.715842789148567,0.883,0,0,0,1,1,0,0,24.0,11.32,0,1,0,19,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
246.83,5.512743027242523,1.145,0,0,0,1,1,0,0,24.0,29.86,0,1,0,19,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
184.03,5.2205179740936245,0.539,0,0,0,1,1,0,0,24.0,19.6,0,1,0,19,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
28.41,3.3813347525659037,0.876,0,0,0,1,1,0,0,24.0,27.04,0,1,0,19,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
692.92,6.542356680087056,1.413,1,0,0,1,1,0,0,24.0,14.47,0,1,0,20,5,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
380.0,5.942799375126701,0.785,0,0,0,1,1,0,0,24.0,18.97,0,1,0,20,5,0,0,1,1,2,0,0,1,1,0,0,1,0.0968,0
491.26,6.19900703219354,1.466,1,0,0,1,1,0,0,24.0,16.3,0,1,0,20,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
81.04,4.40720693320418,0.38,0,0,0,1,1,0,0,24.0,22.97,0,1,0,20,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
268.37,5.596085899200827,0.61,0,0,0,1,2,0,0,12.0,23.5,0,1,0,20,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
114.81,4.751950917196286,0.75,0,0,0,1,1,0,0,24.0,30.67,0,1,0,21,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
334.19,5.814697535227356,0.989,0,0,0,1,1,0,0,24.0,10.96,0,1,0,21,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
444.91,6.1001171379349985,1.195,1,0,0,1,1,0,0,24.0,36.24,0,1,0,21,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
543.74,6.300308616611721,1.172,1,0,0,1,1,0,0,24.0,5.41,0,0,0,21,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
244.51,5.5033376796025575,1.285,0,0,0,1,1,0,0,24.0,30.04,0,1,0,22,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
93.51,4.548705649006965,0.535,0,0,0,1,1,0,0,24.0,18.13,0,1,0,22,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
601.32,6.400788865541867,1.773,1,0,0,1,1,0,0,24.0,30.12,0,1,0,22,5,0,0,1,0,1,0,0,0,0,0,0,1,0.0968,0
422.39,6.048293740094025,1.18,1,0,0,1,1,0,0,24.0,19.77,0,1,0,22,5,0,0,1,0,1,0,0,1,1,0,1,0,0.0,0
203.24,5.319295772933229,1.274,0,0,0,1,1,0,0,24.0,21.71,0,1,0,22,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
86.16,4.467745510076419,1.275,0,0,0,1,2,0,0,12.0,8.93,0,0,0,23,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
70.41,4.268437915561019,0.625,0,0,0,1,2,0,0,12.0,20.7,0,1,0,23,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
85.21,4.456786180221833,0.231,0,0,0,1,1,0,0,24.0,23.98,0,1,0,23,5,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
530.86,6.276380296814793,1.152,1,0,0,1,1,0,0,24.0,29.24,0,1,0,23,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
436.91,6.082013409810596,1.403,1,0,0,1,1,0,0,24.0,26.27,0,1,0,23,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
53.15,3.9917579734469997,1.509,0,0,0,1,1,0,0,24.0,31.44,0,1,0,0,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
131.24,4.884618453512769,1.224,0,0,0,1,1,0,0,24.0,29.96,0,1,0,0,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
656.93,6.489098542687524,1.338,1,0,0,1,1,0,0,24.0,24.9,0,1,0,0,6,0,0,1,1,1,0,0,1,1,0,1,0,0.0,0
295.09,5.690663462163048,0.643,0,0,0,1,1,0,0,24.0,29.54,0,1,0,0,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
605.35,6.4074573771028005,1.871,1,0,0,1,1,0,0,24.0,11.86,0,1,0,0,6,0,0,1,1,1,0,0,1,1,0,0,1,0.0968,0
137.15,4.9283400513694255,0.603,0,0,0,1,1,0,0,24.0,20.97,0,1,0,1,6,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
136.22,4.921585477262745,0.861,0,0,0,1,1,0,0,24.0,5.84,0,0,0,1,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
71.85,4.288402532641213,0.333,0,0,0,1,2,0,0,12.0,39.03,0,1,0,1,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
246.97,5.513307771105859,1.451,0,0,0,1,1,0,0,24.0,25.42,0,1,0,1,6,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
36.0,3.6109179126442243,0.284,0,0,0,1,1,0,0,24.0,28.54,0,1,0,2,6,1,0,1,0,2,0,0,0,0,0,1,0,0.129,0
15.99,2.8326249356838407,0.473,0,0,0,1,1,0,0,24.0,21.12,0,1,0,2,6,1,0,1,0,2,0,0,1,1,0,1,0,0.129,0
412.88,6.025576076736749,0.835,1,0,0,1,1,0,0,24.0,33.34,0,1,0,2,6,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
201.8,5.312220271717028,0.584,0,0,0,1,1,0,0,24.0,29.33,0,1,0,2,6,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
222.67,5.410171751322179,1.42,0,0,0,1,1,0,0,24.0,16.67,0,1,0,2,6,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
487.12,6.1905612772636385,2.283,1,0,0,1,2,0,0,12.0,10.86,0,1,0,3,6,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
456.26,6.125252156906081,1.239,1,0,0,1,1,0,0,24.0,20.95,0,1,0,3,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
480.29,6.176469999031094,1.146,1,0,0,1,2,0,0,12.0,28.79,0,1,0,3,6,1,0,1,1,1,0,0,0,0,0,0,1,0.2258,0
162.5,5.096812990337308,1.571,0,0,0,1,1,0,0,24.0,6.84,0,0,0,3,6,1,0,1,1,2,0,0,1,1,0,0,1,0.2258,0
64.16,4.176845783733844,1.014,0,0,0,1,1,0,0,24.0,27.77,0,1,0,4,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
76.94,4.355939299910563,0.869,0,0,0,1,2,0,0,12.0,29.93,0,1,0,4,6,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
54.95,4.024458434757935,0.295,0,0,0,1,1,0,0,24.0,27.12,0,1,0,4,6,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
353.68,5.871215974511807,0.988,0,0,0,1,2,0,0,12.0,21.6,0,1,0,4,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
90.07,4.511628441579727,0.957,0,0,0,1,1,0,0,24.0,21.96,0,1,0,4,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
387.9,5.963322241161702,1.295,0,0,0,1,1,0,0,24.0,29.12,0,1,0,5,6,1,0,1,1,2,0,0,0,0,0,0,1,0.2258,0
6.75,2.0476928433652555,0.06,0,0,0,1,1,0,0,24.0,37.31,0,1,0,5,6,1,0,1,0,1,0,0,1,1,0,1,0,0.129,0
53.88,4.00514898341763,1.079,0,0,0,1,1,0,0,24.0,32.17,0,1,0,5,6,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
284.2,5.653190688540141,0.849,0,0,0,1,1,0,0,24.0,33.12,0,1,0,5,6,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
159.77,5.079974772174869,1.37,0,0,0,1,1,0,0,24.0,29.77,0,1,0,6,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
201.25,5.309504555938601,0.75,0,0,0,1,1,0,0,24.0,19.93,0,1,0,6,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
174.34,5.1667269461604395,1.068,0,0,0,1,1,0,0,24.0,12.3,0,1,0,6,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
163.72,5.104247062719534,0.681,0,0,0,1,1,0,0,24.0,26.09,0,1,0,6,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
230.61,5.4450549226596205,1.076,0,0,0,1,1,0,0,24.0,39.68,0,1,0,6,6,0,0,1,0,1,0,0,0,0,0,0,1,0.0968,0
120.98,4.8038570968683105,0.495,0,0,0,1,1,0,0,24.0,25.58,0,1,0,7,6,0,0,1,1,1,0,0,1,1,0,0,1,0.0968,0
4.71,1.742219023667919,0.039,0,0,0,1,1,0,0,24.0,32.77,0,1,0,7,6,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
100.85,4.623501142672815,0.336,0,0,0,1,1,0,0,24.0,15.93,0,1,0,7,6,0,0,1,0,1,0,0,0,0,0,0,1,0.0968,0
203.0,5.318119993844216,1.294,0,0,0,1,1,0,0,24.0,4.99,0,0,0,7,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
327.93,5.795844962170038,1.011,0,0,0,1,1,0,0,24.0,15.32,0,1,0,7,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
79.27,4.385395952143486,0.542,0,0,0,1,1,0,0,24.0,17.43,0,1,0,8,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
33.41,3.538347219809389,0.923,0,0,0,1,1,0,0,24.0,14.37,0,1,0,8,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
